Cell,f_1,r_1,i_1,f_2,r_2,i_2,f_3,r_3,i_3,f_4,r_4,i_4,f_5,r_5,i_5,f_6,r_6,i_6,f_7,r_7,i_7,f_8,r_8,i_8,f_9,r_9,i_9,f_10,r_10,i_10,f_11,r_11,i_11,f_12,r_12,i_12,f_13,r_13,i_13,f_14,r_14,i_14,f_15,r_15,i_15,f_16,r_16,i_16,f_17,r_17,i_17,f_18,r_18,i_18,f_19,r_19,i_19,f_20,r_20,i_20,f_21,r_21,i_21,f_22,r_22,i_22,f_23,r_23,i_23,f_24,r_24,i_24,f_25,r_25,i_25,f_26,r_26,i_26,f_27,r_27,i_27,f_28,r_28,i_28,f_29,r_29,i_29,f_30,r_30,i_30,f_31,r_31,i_31,f_32,r_32,i_32,f_33,r_33,i_33,f_34,r_34,i_34,f_35,r_35,i_35,f_36,r_36,i_36,f_37,r_37,i_37,f_38,r_38,i_38,f_39,r_39,i_39,f_40,r_40,i_40,f_41,r_41,i_41,f_42,r_42,i_42,f_43,r_43,i_43,f_44,r_44,i_44,f_45,r_45,i_45,f_46,r_46,i_46,f_47,r_47,i_47,f_48,r_48,i_48,f_49,r_49,i_49,f_50,r_50,i_50,f_51,r_51,i_51,f_52,r_52,i_52,f_53,r_53,i_53,f_54,r_54,i_54,f_55,r_55,i_55,f_56,r_56,i_56,f_57,r_57,i_57,f_58,r_58,i_58,f_59,r_59,i_59,f_60,r_60,i_60,soh
5,20004.453,0.42622,-0.01404,15829.126,0.43402,0.0014,12516.703,0.44021,0.0128,9909.4424,0.44792,0.02346,7835.48,0.4562,0.03238,6217.2461,0.46367,0.04063,4905.291,0.47302,0.04871,3881.2737,0.48225,0.05537,3070.9827,0.4918,0.06105,2430.7778,0.5028,0.06837,1923.1537,0.51294,0.07485,1522.4358,0.5245,0.08008,1203.8446,0.53805,0.0861,952.86591,0.54868,0.09154,754.27557,0.564,0.09725,596.71857,0.58011,0.10499,471.96338,0.59564,0.10995,373.20856,0.61251,0.1189,295.47278,0.63028,0.12337,233.87738,0.65019,0.1301,185.05922,0.66797,0.13678,146.35823,0.68671,0.14167,115.77804,0.71037,0.14919,91.6721,0.73115,0.15532,72.51701,0.75456,0.16252,57.36816,0.77796,0.17102,45.3629,0.80185,0.17984,35.93134,0.82838,0.19058,28.40909,0.85419,0.20303,22.48202,0.88435,0.21529,17.79613,0.92077,0.22991,14.06813,0.96271,0.24105,11.1448,1.00873,0.25147,8.81772,1.05561,0.25683,6.97545,1.107,0.25393,5.5173,1.15493,0.23992,4.36941,1.19974,0.22974,3.45686,1.23674,0.2076,2.73547,1.27044,0.18489,2.16054,1.29519,0.1641,1.70952,1.31483,0.14314,1.35352,1.33072,0.1244,1.07079,1.34315,0.10951,0.84734,1.35325,0.09911,0.67072,1.36047,0.09153,0.53067,1.36488,0.08587,0.41976,1.37101,0.08265,0.33183,1.37624,0.08213,0.26261,1.38237,0.08435,0.20791,1.389,0.08956,0.16452,1.39789,0.09727,0.13007,1.4103,0.1105,0.10309,1.42377,0.13114,0.08153,1.43476,0.15848,0.06443,1.4451,0.18851,0.05102,1.45648,0.2116,0.04042,1.47829,0.23728,0.03192,1.50943,0.26948,0.02528,1.5462,0.30455,0.01999,1.59494,0.33921,84
5,20004.453,0.4269,-0.01474,15829.126,0.43332,0.00027,12516.703,0.43995,0.01353,9909.4424,0.44796,0.0242,7835.48,0.45759,0.03242,6217.2461,0.46399,0.04206,4905.291,0.47185,0.04852,3881.2737,0.48273,0.05483,3070.9827,0.48977,0.06277,2430.7778,0.50068,0.06736,1923.1537,0.51256,0.07357,1522.4358,0.524,0.07976,1203.8446,0.53662,0.0863,952.86591,0.54999,0.0917,754.27557,0.5641,0.09698,596.71857,0.57846,0.10421,471.96338,0.59565,0.1116,373.20856,0.61046,0.11684,295.47278,0.62899,0.12341,233.87738,0.64644,0.12898,185.05922,0.66702,0.13491,146.35823,0.68664,0.14189,115.77804,0.70867,0.14872,91.6721,0.73105,0.15467,72.51701,0.75379,0.16289,57.36816,0.77568,0.17004,45.3629,0.80145,0.17904,35.93134,0.82462,0.18779,28.40909,0.85257,0.2034,22.48202,0.88278,0.21546,17.79613,0.91954,0.22937,14.06813,0.96155,0.24058,11.1448,1.0057,0.24983,8.81772,1.05377,0.25407,6.97545,1.1048,0.25379,5.5173,1.15138,0.23956,4.36941,1.19608,0.22834,3.45686,1.23279,0.20445,2.73547,1.26736,0.18335,2.16054,1.29236,0.16312,1.70952,1.31108,0.14283,1.35352,1.32647,0.1246,1.07079,1.33812,0.1097,0.84734,1.34732,0.09763,0.67072,1.35553,0.08924,0.53067,1.36216,0.08302,0.41976,1.36955,0.07985,0.33183,1.37654,0.08205,0.26261,1.38254,0.08776,0.20791,1.38608,0.09559,0.16452,1.3905,0.10355,0.13007,1.39753,0.11348,0.10309,1.40821,0.12787,0.08153,1.42035,0.14656,0.06443,1.43729,0.16929,0.05102,1.46254,0.19232,0.04042,1.49858,0.2284,0.03192,1.53561,0.28073,0.02528,1.56376,0.33733,0.01999,1.58949,0.38483,84
5,20004.453,0.42478,-0.0136,15829.126,0.43151,-0.00027,12516.703,0.43724,0.01454,9909.4424,0.44642,0.02412,7835.48,0.45235,0.03334,6217.2461,0.46145,0.04155,4905.291,0.46999,0.04953,3881.2737,0.47889,0.05528,3070.9827,0.4894,0.06084,2430.7778,0.4988,0.06845,1923.1537,0.51025,0.07471,1522.4358,0.52089,0.08033,1203.8446,0.53388,0.08698,952.86591,0.54782,0.09367,754.27557,0.56147,0.09975,596.71857,0.57556,0.10559,471.96338,0.59131,0.11036,373.20856,0.61024,0.1167,295.47278,0.62691,0.12419,233.87738,0.64656,0.13005,185.05922,0.66515,0.13615,146.35823,0.68608,0.14225,115.77804,0.70761,0.14887,91.6721,0.72981,0.15628,72.51701,0.75178,0.16258,57.36816,0.77495,0.17093,45.3629,0.79904,0.17841,35.93134,0.82467,0.18844,28.40909,0.8522,0.20088,22.48202,0.88322,0.21563,17.79613,0.91902,0.2296,14.06813,0.95929,0.24271,11.1448,1.0036,0.25274,8.81772,1.05434,0.25744,6.97545,1.1022,0.25034,5.5173,1.1485,0.24334,4.36941,1.19517,0.22266,3.45686,1.23407,0.20684,2.73547,1.26424,0.18511,2.16054,1.29015,0.16147,1.70952,1.30986,0.1421,1.35352,1.3256,0.12471,1.07079,1.33692,0.10901,0.84734,1.34664,0.09675,0.67072,1.3557,0.08877,0.53067,1.36304,0.08497,0.41976,1.36733,0.08373,0.33183,1.37202,0.08403,0.26261,1.37624,0.08636,0.20791,1.38258,0.09086,0.16452,1.3898,0.09882,0.13007,1.3985,0.11034,0.10309,1.41077,0.12381,0.08153,1.42917,0.14411,0.06443,1.45023,0.17415,0.05102,1.46862,0.21359,0.04042,1.48198,0.25226,0.03192,1.50177,0.28445,0.02528,1.53454,0.31625,0.01999,1.57783,0.35351,84
5,20004.453,0.42519,-0.01512,15829.126,0.43307,0.00136,12516.703,0.43928,0.01327,9909.4424,0.44866,0.02469,7835.48,0.45448,0.03363,6217.2461,0.46366,0.04081,4905.291,0.47222,0.04938,3881.2737,0.47974,0.05475,3070.9827,0.4913,0.0621,2430.7778,0.50095,0.06878,1923.1537,0.51117,0.07236,1522.4358,0.52257,0.08123,1203.8446,0.53581,0.08672,952.86591,0.54927,0.09266,754.27557,0.56378,0.09821,596.71857,0.57694,0.10637,471.96338,0.59406,0.11094,373.20856,0.61063,0.11536,295.47278,0.62823,0.12337,233.87738,0.64746,0.12915,185.05922,0.66511,0.13616,146.35823,0.68631,0.14275,115.77804,0.70649,0.14855,91.6721,0.7319,0.15458,72.51701,0.75234,0.1618,57.36816,0.77512,0.16913,45.3629,0.8003,0.1797,35.93134,0.82604,0.18979,28.40909,0.85302,0.20265,22.48202,0.88392,0.21471,17.79613,0.91904,0.22897,14.06813,0.95957,0.24198,11.1448,1.00662,0.24917,8.81772,1.05303,0.25552,6.97545,1.10687,0.25398,5.5173,1.15249,0.23888,4.36941,1.19817,0.22713,3.45686,1.23414,0.20765,2.73547,1.26838,0.18445,2.16054,1.29325,0.16359,1.70952,1.31182,0.14279,1.35352,1.32829,0.12377,1.07079,1.3406,0.10871,0.84734,1.35065,0.09895,0.67072,1.35763,0.09168,0.53067,1.3627,0.08599,0.41976,1.36789,0.08275,0.33183,1.37331,0.0824,0.26261,1.37951,0.08424,0.20791,1.38551,0.08971,0.16452,1.39417,0.09734,0.13007,1.40603,0.10932,0.10309,1.42027,0.12955,0.08153,1.43309,0.15687,0.06443,1.4436,0.18748,0.05102,1.45363,0.21303,0.04042,1.47472,0.23762,0.03192,1.50569,0.2696,0.02528,1.54094,0.30505,0.01999,1.58804,0.34025,84
5,20004.453,0.42177,-0.01438,15829.126,0.42893,0.00125,12516.703,0.43559,0.01375,9909.4424,0.44397,0.02421,7835.48,0.45051,0.03408,6217.2461,0.4601,0.04095,4905.291,0.46786,0.04925,3881.2737,0.47847,0.05506,3070.9827,0.48671,0.06176,2430.7778,0.49645,0.06883,1923.1537,0.50716,0.07423,1522.4358,0.52018,0.08068,1203.8446,0.53114,0.08802,952.86591,0.54506,0.09231,754.27557,0.55893,0.09851,596.71857,0.57533,0.10484,471.96338,0.5912,0.11099,373.20856,0.60759,0.11691,295.47278,0.62516,0.12281,233.87738,0.64304,0.12911,185.05922,0.66475,0.13626,146.35823,0.68438,0.1427,115.77804,0.70614,0.14955,91.6721,0.72688,0.15571,72.51701,0.75047,0.16325,57.36816,0.77269,0.17023,45.3629,0.7981,0.17812,35.93134,0.82179,0.19051,28.40909,0.85009,0.20276,22.48202,0.88128,0.21421,17.79613,0.91581,0.23006,14.06813,0.95867,0.24204,11.1448,1.00311,0.25147,8.81772,1.05183,0.25443,6.97545,1.10131,0.25444,5.5173,1.15024,0.2393,4.36941,1.19142,0.22638,3.45686,1.22941,0.2033,2.73547,1.26402,0.18404,2.16054,1.28855,0.16326,1.70952,1.30765,0.14232,1.35352,1.32302,0.12435,1.07079,1.33453,0.10976,0.84734,1.34366,0.098,0.67072,1.35214,0.0892,0.53067,1.35916,0.08285,0.41976,1.36712,0.08029,0.33183,1.37272,0.08368,0.26261,1.37702,0.08848,0.20791,1.38115,0.09428,0.16452,1.38643,0.10181,0.13007,1.39487,0.11214,0.10309,1.40465,0.12696,0.08153,1.41741,0.14475,0.06443,1.4361,0.16702,0.05102,1.46503,0.19452,0.04042,1.49816,0.23665,0.03192,1.52542,0.28927,0.02528,1.54759,0.3374,0.01999,1.57621,0.37502,84
5,20004.453,0.43192,-0.01463,15829.126,0.43958,0.00085,12516.703,0.44771,0.01334,9909.4424,0.45479,0.02429,7835.48,0.46236,0.03287,6217.2461,0.47065,0.04102,4905.291,0.47928,0.04762,3881.2737,0.48941,0.0553,3070.9827,0.49905,0.05999,2430.7778,0.50849,0.06818,1923.1537,0.51907,0.07268,1522.4358,0.53176,0.07995,1203.8446,0.54213,0.08627,952.86591,0.55587,0.09091,754.27557,0.57114,0.09841,596.71857,0.58539,0.10385,471.96338,0.60017,0.10933,373.20856,0.61932,0.11537,295.47278,0.63668,0.1222,233.87738,0.65459,0.1281,185.05922,0.67433,0.13652,146.35823,0.69376,0.14206,115.77804,0.71579,0.14846,91.6721,0.73777,0.15526,72.51701,0.76035,0.16341,57.36816,0.78184,0.17026,45.3629,0.80713,0.17959,35.93134,0.8309,0.18928,28.40909,0.85944,0.20438,22.48202,0.88967,0.2166,17.79613,0.92477,0.23144,14.06813,0.96486,0.24595,11.1448,1.01365,0.25483,8.81772,1.06281,0.25895,6.97545,1.10994,0.25763,5.5173,1.16498,0.24718,4.36941,1.20467,0.23221,3.45686,1.24723,0.21085,2.73547,1.27992,0.19051,2.16054,1.30609,0.16806,1.70952,1.32652,0.14602,1.35352,1.34243,0.12798,1.07079,1.35486,0.11325,0.84734,1.36428,0.10079,0.67072,1.37182,0.09123,0.53067,1.37983,0.08487,0.41976,1.38677,0.08323,0.33183,1.39195,0.08489,0.26261,1.39644,0.08902,0.20791,1.40131,0.09375,0.16452,1.40793,0.10154,0.13007,1.41738,0.11389,0.10309,1.4266,0.12936,0.08153,1.43965,0.14765,0.06443,1.45828,0.17156,0.05102,1.48642,0.20279,0.04042,1.51322,0.24707,0.03192,1.53599,0.29425,0.02528,1.56097,0.33394,0.01999,1.5998,0.37053,83
5,20004.453,0.43737,-0.01315,15829.126,0.44299,0.00127,12516.703,0.44957,0.01408,9909.4424,0.4576,0.02275,7835.48,0.46505,0.03311,6217.2461,0.47251,0.04143,4905.291,0.48221,0.04661,3881.2737,0.49064,0.05455,3070.9827,0.50095,0.06197,2430.7778,0.50984,0.06701,1923.1537,0.51895,0.07282,1522.4358,0.53103,0.07805,1203.8446,0.54483,0.08437,952.86591,0.55783,0.08996,754.27557,0.56995,0.09628,596.71857,0.58573,0.10088,471.96338,0.59966,0.10683,373.20856,0.61782,0.11411,295.47278,0.63549,0.12059,233.87738,0.65099,0.1224,185.05922,0.67159,0.13274,146.35823,0.69053,0.13879,115.77804,0.7117,0.14498,91.6721,0.73315,0.15198,72.51701,0.75677,0.15974,57.36816,0.7777,0.16739,45.3629,0.80222,0.17646,35.93134,0.82688,0.18807,28.40909,0.85466,0.20014,22.48202,0.88631,0.21534,17.79613,0.91923,0.22876,14.06813,0.96011,0.24111,11.1448,1.00637,0.2513,8.81772,1.05402,0.25575,6.97545,1.10599,0.25623,5.5173,1.15454,0.24071,4.36941,1.1981,0.23055,3.45686,1.23533,0.20794,2.73547,1.27027,0.18633,2.16054,1.29658,0.16526,1.70952,1.31614,0.14345,1.35352,1.33157,0.12499,1.07079,1.34457,0.11063,0.84734,1.35428,0.10001,0.67072,1.36124,0.09191,0.53067,1.36619,0.0859,0.41976,1.37202,0.08252,0.33183,1.3785,0.08277,0.26261,1.38435,0.08552,0.20791,1.39077,0.09179,0.16452,1.39934,0.09944,0.13007,1.41132,0.11312,0.10309,1.4231,0.13372,0.08153,1.43296,0.15933,0.06443,1.44431,0.18687,0.05102,1.46009,0.21,0.04042,1.4858,0.2386,0.03192,1.51768,0.2755,0.02528,1.55267,0.31295,0.01999,1.60181,0.35019,83
5,20004.453,0.43417,-0.01523,15829.126,0.44159,0.00089,12516.703,0.4486,0.01338,9909.4424,0.45562,0.02233,7835.48,0.46239,0.03209,6217.2461,0.47122,0.03975,4905.291,0.48049,0.04832,3881.2737,0.48849,0.05517,3070.9827,0.50127,0.06004,2430.7778,0.51107,0.06634,1923.1537,0.52123,0.07221,1522.4358,0.53155,0.07848,1203.8446,0.54306,0.08414,952.86591,0.55672,0.08927,754.27557,0.56991,0.0951,596.71857,0.5863,0.10193,471.96338,0.60026,0.10631,373.20856,0.61719,0.11504,295.47278,0.63533,0.12062,233.87738,0.65274,0.12642,185.05922,0.67302,0.13196,146.35823,0.69307,0.13838,115.77804,0.71319,0.14565,91.6721,0.73528,0.15289,72.51701,0.75592,0.15823,57.36816,0.77811,0.16696,45.3629,0.80169,0.17506,35.93134,0.82589,0.1866,28.40909,0.85238,0.19939,22.48202,0.88333,0.21368,17.79613,0.91879,0.22906,14.06813,0.95876,0.24163,11.1448,1.0064,0.25088,8.81772,1.05379,0.25735,6.97545,1.10782,0.25577,5.5173,1.15118,0.24182,4.36941,1.19906,0.23004,3.45686,1.23493,0.20943,2.73547,1.27018,0.18539,2.16054,1.29671,0.16484,1.70952,1.3155,0.14516,1.35352,1.33066,0.12625,1.07079,1.34286,0.1112,0.84734,1.35216,0.09924,0.67072,1.35975,0.09072,0.53067,1.3661,0.08422,0.41976,1.37322,0.08152,0.33183,1.38021,0.08194,0.26261,1.38681,0.08738,0.20791,1.39147,0.09577,0.16452,1.39587,0.10502,0.13007,1.40384,0.11523,0.10309,1.41486,0.13017,0.08153,1.42755,0.1511,0.06443,1.44364,0.17625,0.05102,1.46413,0.19917,0.04042,1.49771,0.23127,0.03192,1.53696,0.27849,0.02528,1.57095,0.33498,0.01999,1.60123,0.38774,83
5,20004.453,0.43405,-0.01491,15829.126,0.44043,0.00049,12516.703,0.44773,0.01349,9909.4424,0.45527,0.02323,7835.48,0.46426,0.03276,6217.2461,0.47226,0.04052,4905.291,0.4809,0.04705,3881.2737,0.49088,0.05393,3070.9827,0.49947,0.06087,2430.7778,0.50975,0.06567,1923.1537,0.52065,0.07291,1522.4358,0.53111,0.08042,1203.8446,0.54342,0.08342,952.86591,0.55572,0.08946,754.27557,0.56962,0.0946,596.71857,0.58526,0.1019,471.96338,0.60221,0.10946,373.20856,0.61749,0.11583,295.47278,0.63325,0.12035,233.87738,0.65281,0.12662,185.05922,0.67161,0.1312,146.35823,0.69311,0.13835,115.77804,0.71191,0.14515,91.6721,0.73335,0.1526,72.51701,0.75643,0.16023,57.36816,0.77891,0.16809,45.3629,0.80198,0.17754,35.93134,0.82817,0.18818,28.40909,0.85452,0.20092,22.48202,0.8834,0.21385,17.79613,0.92028,0.22885,14.06813,0.95871,0.24232,11.1448,1.00526,0.25307,8.81772,1.05433,0.25825,6.97545,1.10527,0.2513,5.5173,1.15033,0.2451,4.36941,1.19942,0.22646,3.45686,1.23751,0.20979,2.73547,1.2693,0.18586,2.16054,1.29601,0.16317,1.70952,1.3167,0.14426,1.35352,1.33104,0.12565,1.07079,1.34242,0.11147,0.84734,1.35173,0.09924,0.67072,1.35957,0.09065,0.53067,1.36555,0.08484,0.41976,1.37171,0.08156,0.33183,1.37824,0.08114,0.26261,1.38591,0.0845,0.20791,1.39345,0.09298,0.16452,1.39925,0.10566,0.13007,1.40421,0.11924,0.10309,1.41246,0.1333,0.08153,1.42614,0.15104,0.06443,1.443,0.17556,0.05102,1.46132,0.2034,0.04042,1.48734,0.23165,0.03192,1.52776,0.26582,0.02528,1.57635,0.31651,0.01999,1.62108,0.37963,83
5,20004.453,0.42974,-0.0147,15829.126,0.4366,0.00056,12516.703,0.445,0.01328,9909.4424,0.4518,0.02468,7835.48,0.45875,0.03359,6217.2461,0.4685,0.04112,4905.291,0.47691,0.04882,3881.2737,0.48628,0.05461,3070.9827,0.49562,0.06073,2430.7778,0.50666,0.06817,1923.1537,0.51673,0.07401,1522.4358,0.52873,0.08072,1203.8446,0.54121,0.08593,952.86591,0.55377,0.09018,754.27557,0.56761,0.09716,596.71857,0.58147,0.10416,471.96338,0.5986,0.10897,373.20856,0.61479,0.11746,295.47278,0.6343,0.1226,233.87738,0.65027,0.12918,185.05922,0.67004,0.13361,146.35823,0.69164,0.14194,115.77804,0.71172,0.14812,91.6721,0.73452,0.15427,72.51701,0.75626,0.16214,57.36816,0.77878,0.17045,45.3629,0.80431,0.18001,35.93134,0.83065,0.19039,28.40909,0.85586,0.20201,22.48202,0.88755,0.21857,17.79613,0.92257,0.22987,14.06813,0.96302,0.2446,11.1448,1.00915,0.25423,8.81772,1.05843,0.26015,6.97545,1.10746,0.25388,5.5173,1.1568,0.24836,4.36941,1.20213,0.22734,3.45686,1.24404,0.21183,2.73547,1.27508,0.18956,2.16054,1.30131,0.16556,1.70952,1.32233,0.14552,1.35352,1.33815,0.12784,1.07079,1.35004,0.11142,0.84734,1.35941,0.09901,0.67072,1.36799,0.09044,0.53067,1.37541,0.08591,0.41976,1.38108,0.08447,0.33183,1.38518,0.08476,0.26261,1.39045,0.0866,0.20791,1.39676,0.0918,0.16452,1.4047,0.10094,0.13007,1.41262,0.113,0.10309,1.42357,0.127,0.08153,1.44115,0.14683,0.06443,1.46148,0.1758,0.05102,1.4814,0.2137,0.04042,1.49775,0.25186,0.03192,1.51958,0.286,0.02528,1.55371,0.32023,0.01999,1.59852,0.36129,83
5,20004.453,0.42851,-0.01418,15829.126,0.43648,0.00048,12516.703,0.44304,0.01358,9909.4424,0.45152,0.02395,7835.48,0.45957,0.03353,6217.2461,0.46656,0.04055,4905.291,0.47639,0.0477,3881.2737,0.48588,0.0561,3070.9827,0.49384,0.06118,2430.7778,0.50358,0.0691,1923.1537,0.51677,0.07479,1522.4358,0.52647,0.07976,1203.8446,0.53943,0.08615,952.86591,0.55325,0.0914,754.27557,0.56721,0.09714,596.71857,0.58234,0.10308,471.96338,0.59759,0.11009,373.20856,0.6127,0.11616,295.47278,0.63248,0.12203,233.87738,0.64948,0.13021,185.05922,0.66961,0.13567,146.35823,0.68928,0.14178,115.77804,0.70939,0.14927,91.6721,0.73196,0.15451,72.51701,0.75549,0.16178,57.36816,0.77903,0.17065,45.3629,0.80299,0.17951,35.93134,0.82729,0.18976,28.40909,0.85698,0.20239,22.48202,0.88565,0.21693,17.79613,0.92204,0.23107,14.06813,0.96178,0.24593,11.1448,1.00732,0.2539,8.81772,1.05926,0.25739,6.97545,1.10472,0.25266,5.5173,1.15629,0.24549,4.36941,1.19785,0.22759,3.45686,1.24075,0.20885,2.73547,1.27284,0.18794,2.16054,1.29816,0.16503,1.70952,1.31814,0.14425,1.35352,1.33431,0.12624,1.07079,1.34563,0.11103,0.84734,1.35517,0.09848,0.67072,1.36383,0.08962,0.53067,1.37159,0.08438,0.41976,1.37749,0.08328,0.33183,1.38229,0.08494,0.26261,1.38666,0.08708,0.20791,1.39225,0.0918,0.16452,1.39981,0.10056,0.13007,1.40815,0.1132,0.10309,1.41773,0.12755,0.08153,1.43256,0.14604,0.06443,1.45251,0.17171,0.05102,1.47814,0.20739,0.04042,1.49925,0.25042,0.03192,1.51872,0.29138,0.02528,1.54716,0.32617,0.01999,1.59051,0.36309,83
5,20004.453,0.42896,-0.01466,15829.126,0.43581,-5e-05,12516.703,0.44355,0.01387,9909.4424,0.45135,0.02549,7835.48,0.45936,0.03328,6217.2461,0.46701,0.04128,4905.291,0.47491,0.04913,3881.2737,0.48572,0.05463,3070.9827,0.49479,0.06173,2430.7778,0.5039,0.06765,1923.1537,0.51523,0.07386,1522.4358,0.52598,0.07908,1203.8446,0.53907,0.08687,952.86591,0.55296,0.09209,754.27557,0.56642,0.09871,596.71857,0.58042,0.10435,471.96338,0.59654,0.11064,373.20856,0.61272,0.11612,295.47278,0.63051,0.12318,233.87738,0.64984,0.12893,185.05922,0.67058,0.13585,146.35823,0.69073,0.14197,115.77804,0.71073,0.14865,91.6721,0.73313,0.1558,72.51701,0.75517,0.16324,57.36816,0.77912,0.17066,45.3629,0.80124,0.17923,35.93134,0.82786,0.18968,28.40909,0.85502,0.2014,22.48202,0.88576,0.21732,17.79613,0.92098,0.23024,14.06813,0.96245,0.24438,11.1448,1.00842,0.24944,8.81772,1.05705,0.2556,6.97545,1.1059,0.25527,5.5173,1.15659,0.24247,4.36941,1.19796,0.22918,3.45686,1.23821,0.20637,2.73547,1.2732,0.1871,2.16054,1.29743,0.16454,1.70952,1.31768,0.14393,1.35352,1.33265,0.12591,1.07079,1.34517,0.11072,0.84734,1.3539,0.09843,0.67072,1.36225,0.09004,0.53067,1.36962,0.08402,0.41976,1.37665,0.08186,0.33183,1.38259,0.084,0.26261,1.38654,0.08819,0.20791,1.39095,0.09355,0.16452,1.39783,0.101,0.13007,1.40682,0.11335,0.10309,1.41682,0.12913,0.08153,1.42902,0.14753,0.06443,1.44732,0.17081,0.05102,1.47514,0.19916,0.04042,1.50508,0.24222,0.03192,1.53041,0.29174,0.02528,1.55407,0.33445,0.01999,1.58886,0.37157,83
5,20004.453,0.42776,-0.01653,15829.126,0.43575,0.00081,12516.703,0.44372,0.01333,9909.4424,0.45089,0.02394,7835.48,0.45798,0.03469,6217.2461,0.46692,0.04031,4905.291,0.47423,0.05027,3881.2737,0.48532,0.05421,3070.9827,0.49308,0.0613,2430.7778,0.50228,0.06724,1923.1537,0.5161,0.0742,1522.4358,0.52596,0.07998,1203.8446,0.53838,0.08529,952.86591,0.55053,0.09137,754.27557,0.56607,0.09851,596.71857,0.57981,0.10394,471.96338,0.59772,0.10966,373.20856,0.61407,0.11675,295.47278,0.63017,0.1238,233.87738,0.65033,0.12718,185.05922,0.66934,0.13482,146.35823,0.69003,0.1416,115.77804,0.71002,0.14859,91.6721,0.73216,0.15582,72.51701,0.75627,0.16247,57.36816,0.77817,0.17076,45.3629,0.80357,0.17951,35.93134,0.82678,0.18903,28.40909,0.85525,0.20249,22.48202,0.88445,0.21553,17.79613,0.9209,0.2306,14.06813,0.96255,0.24472,11.1448,1.00753,0.25158,8.81772,1.05518,0.25654,6.97545,1.10978,0.25553,5.5173,1.15412,0.24014,4.36941,1.20099,0.2292,3.45686,1.23698,0.20778,2.73547,1.272,0.18519,2.16054,1.29792,0.16479,1.70952,1.31731,0.14419,1.35352,1.33257,0.12601,1.07079,1.34448,0.11057,0.84734,1.35368,0.09875,0.67072,1.36122,0.09035,0.53067,1.36786,0.08374,0.41976,1.37469,0.08086,0.33183,1.38238,0.08202,0.26261,1.38764,0.08706,0.20791,1.39256,0.09503,0.16452,1.39732,0.10362,0.13007,1.40515,0.11376,0.10309,1.416,0.12898,0.08153,1.42864,0.14942,0.06443,1.44447,0.17302,0.05102,1.46762,0.19652,0.04042,1.50144,0.2315,0.03192,1.53773,0.28118,0.02528,1.56686,0.33564,0.01999,1.59558,0.38286,83
5,20004.453,0.42904,-0.01526,15829.126,0.43461,0.00102,12516.703,0.44223,0.01336,9909.4424,0.44967,0.02436,7835.48,0.45763,0.03459,6217.2461,0.4658,0.04093,4905.291,0.47473,0.04898,3881.2737,0.4833,0.05627,3070.9827,0.49218,0.06048,2430.7778,0.50334,0.06678,1923.1537,0.51293,0.07399,1522.4358,0.52567,0.07985,1203.8446,0.53762,0.08575,952.86591,0.55155,0.09199,754.27557,0.56591,0.09863,596.71857,0.57986,0.10479,471.96338,0.59585,0.11073,373.20856,0.61238,0.11611,295.47278,0.63135,0.12457,233.87738,0.64943,0.12953,185.05922,0.66981,0.13491,146.35823,0.6894,0.14188,115.77804,0.71046,0.14956,91.6721,0.73299,0.15473,72.51701,0.75524,0.16257,57.36816,0.77746,0.16997,45.3629,0.80357,0.18007,35.93134,0.82744,0.18993,28.40909,0.85585,0.20186,22.48202,0.88691,0.21778,17.79613,0.92159,0.22998,14.06813,0.96366,0.2436,11.1448,1.00999,0.25423,8.81772,1.05789,0.25661,6.97545,1.10681,0.25569,5.5173,1.15898,0.2448,4.36941,1.19897,0.22893,3.45686,1.24041,0.20728,2.73547,1.2738,0.18729,2.16054,1.29809,0.16582,1.70952,1.31852,0.14475,1.35352,1.33462,0.12635,1.07079,1.3466,0.11102,0.84734,1.35559,0.09872,0.67072,1.36373,0.08942,0.53067,1.37093,0.08429,0.41976,1.37851,0.08245,0.33183,1.38397,0.08388,0.26261,1.38797,0.08784,0.20791,1.39226,0.09357,0.16452,1.39922,0.10129,0.13007,1.40828,0.11299,0.10309,1.41832,0.12913,0.08153,1.43053,0.14764,0.06443,1.44873,0.1707,0.05102,1.47608,0.19964,0.04042,1.50555,0.24266,0.03192,1.5298,0.29162,0.02528,1.554,0.33439,0.01999,1.58947,0.37147,83
