cell,id,f_1,r_1,i_1,f_2,r_2,i_2,f_3,r_3,i_3,f_4,r_4,i_4,f_5,r_5,i_5,f_6,r_6,i_6,f_7,r_7,i_7,f_8,r_8,i_8,f_9,r_9,i_9,f_10,r_10,i_10,f_11,r_11,i_11,f_12,r_12,i_12,f_13,r_13,i_13,f_14,r_14,i_14,f_15,r_15,i_15,f_16,r_16,i_16,f_17,r_17,i_17,f_18,r_18,i_18,f_19,r_19,i_19,f_20,r_20,i_20,f_21,r_21,i_21,f_22,r_22,i_22,f_23,r_23,i_23,f_24,r_24,i_24,f_25,r_25,i_25,f_26,r_26,i_26,f_27,r_27,i_27,f_28,r_28,i_28,f_29,r_29,i_29,f_30,r_30,i_30,f_31,r_31,i_31,f_32,r_32,i_32,f_33,r_33,i_33,f_34,r_34,i_34,f_35,r_35,i_35,f_36,r_36,i_36,f_37,r_37,i_37,f_38,r_38,i_38,f_39,r_39,i_39,f_40,r_40,i_40,f_41,r_41,i_41,f_42,r_42,i_42,f_43,r_43,i_43,f_44,r_44,i_44,f_45,r_45,i_45,f_46,r_46,i_46,f_47,r_47,i_47,f_48,r_48,i_48,f_49,r_49,i_49,f_50,r_50,i_50,f_51,r_51,i_51,f_52,r_52,i_52,f_53,r_53,i_53,f_54,r_54,i_54,f_55,r_55,i_55,f_56,r_56,i_56,f_57,r_57,i_57,f_58,r_58,i_58,f_59,r_59,i_59,f_60,r_60,i_60,temperature,soh,soc
2,8620,20004.453,0.49536,-0.02047,15829.126,0.50093,-0.00574,12516.703,0.50757,0.00593,9909.4424,0.51362,0.01751,7835.48,0.52019,0.02547,6217.2461,0.52789,0.03296,4905.291,0.537,0.03906,3881.2737,0.54402,0.04528,3070.9827,0.55388,0.05075,2430.7778,0.56243,0.05544,1923.1537,0.57043,0.06089,1522.4358,0.5797,0.06634,1203.8446,0.59086,0.06897,952.86591,0.60215,0.07388,754.27557,0.6121,0.07799,596.71857,0.62654,0.08203,471.96338,0.63876,0.08768,373.20856,0.65245,0.0897,295.47278,0.66492,0.09532,233.87738,0.68023,0.09849,185.05922,0.69524,0.10325,146.35823,0.71221,0.10534,115.77804,0.72418,0.11136,91.6721,0.73982,0.11635,72.51701,0.75783,0.12289,57.36816,0.77583,0.12884,45.3629,0.793,0.13802,35.93134,0.81414,0.14661,28.40909,0.83942,0.15459,22.48202,0.86629,0.16545,17.79613,0.8966,0.17009,14.06813,0.92861,0.17432,11.1448,0.96383,0.17212,8.81772,0.99645,0.16538,6.97545,1.02494,0.15653,5.5173,1.05328,0.14166,4.36941,1.07307,0.12728,3.45686,1.09187,0.11218,2.73547,1.10607,0.09936,2.16054,1.11605,0.08848,1.70952,1.12458,0.0775,1.35352,1.13092,0.06974,1.07079,1.1369,0.06328,0.84734,1.14187,0.05902,0.67072,1.14676,0.05765,0.53067,1.15266,0.05702,0.41976,1.15781,0.06025,0.33183,1.16168,0.06599,0.26261,1.16523,0.07159,0.20791,1.17063,0.07825,0.16452,1.17685,0.08728,0.13007,1.18572,0.09992,0.10309,1.19498,0.11435,0.08153,1.20764,0.13165,0.06443,1.22635,0.15368,0.05102,1.25043,0.18369,0.04042,1.27258,0.22245,0.03192,1.29133,0.26039,0.02528,1.3157,0.29074,0.01999,1.35616,0.31932,35,99,10
2,8626,20004.453,0.57148,-0.02735,15829.126,0.5774,-0.01172,12516.703,0.58266,-0.00021,9909.4424,0.58979,0.01066,7835.48,0.59608,0.01765,6217.2461,0.60272,0.02478,4905.291,0.60942,0.03126,3881.2737,0.61513,0.0356,3070.9827,0.62183,0.04055,2430.7778,0.63015,0.04429,1923.1537,0.63813,0.04863,1522.4358,0.64546,0.05076,1203.8446,0.65468,0.05343,952.86591,0.66398,0.05632,754.27557,0.67187,0.06002,596.71857,0.68021,0.06144,471.96338,0.69093,0.06567,373.20856,0.69841,0.06801,295.47278,0.71024,0.07136,233.87738,0.72133,0.07405,185.05922,0.73093,0.07867,146.35823,0.74143,0.08179,115.77804,0.75318,0.08554,91.6721,0.76525,0.09243,72.51701,0.77791,0.09819,57.36816,0.79314,0.10513,45.3629,0.80934,0.11201,35.93134,0.82788,0.11889,28.40909,0.84915,0.12599,22.48202,0.87197,0.13001,17.79613,0.89663,0.13153,14.06813,0.92168,0.13043,11.1448,0.94725,0.12425,8.81772,0.96849,0.11619,6.97545,0.98628,0.1083,5.5173,1.00128,0.09689,4.36941,1.0162,0.08612,3.45686,1.02732,0.07665,2.73547,1.03457,0.0699,2.16054,1.04148,0.06376,1.70952,1.04595,0.05892,1.35352,1.0508,0.05537,1.07079,1.05514,0.0537,0.84734,1.06054,0.0534,0.67072,1.06578,0.05562,0.53067,1.07227,0.06155,0.41976,1.07619,0.07091,0.33183,1.07919,0.0821,0.26261,1.08154,0.09193,0.20791,1.08587,0.10253,0.16452,1.09454,0.11417,0.13007,1.10602,0.12871,0.10309,1.12326,0.14573,0.08153,1.1495,0.17069,0.06443,1.17857,0.20828,0.05102,1.20669,0.26382,0.04042,1.21962,0.32903,0.03192,1.22303,0.38832,0.02528,1.22649,0.43694,0.01999,1.24443,0.48083,45,99,10
2,8612,20004.453,0.59261,-0.02656,15829.126,0.59759,-0.01079,12516.703,0.60473,-0.0003,9909.4424,0.61078,0.01029,7835.48,0.61587,0.01952,6217.2461,0.62329,0.02547,4905.291,0.62932,0.03154,3881.2737,0.63614,0.03578,3070.9827,0.6442,0.04232,2430.7778,0.65189,0.04477,1923.1537,0.65929,0.04843,1522.4358,0.66739,0.05211,1203.8446,0.6757,0.0546,952.86591,0.68578,0.05841,754.27557,0.69188,0.0601,596.71857,0.70338,0.06277,471.96338,0.71157,0.06605,373.20856,0.72095,0.06989,295.47278,0.73232,0.07216,233.87738,0.74417,0.07522,185.05922,0.75365,0.07975,146.35823,0.76348,0.08412,115.77804,0.77722,0.0876,91.6721,0.78904,0.09498,72.51701,0.80205,0.09902,57.36816,0.81712,0.10724,45.3629,0.83353,0.11478,35.93134,0.85231,0.12138,28.40909,0.87492,0.12783,22.48202,0.89908,0.13287,17.79613,0.92322,0.13295,14.06813,0.94937,0.12997,11.1448,0.97443,0.12383,8.81772,0.99537,0.11618,6.97545,1.01386,0.10451,5.5173,1.02995,0.09319,4.36941,1.04287,0.08387,3.45686,1.05207,0.07465,2.73547,1.05861,0.06676,2.16054,1.06508,0.06071,1.70952,1.07045,0.05596,1.35352,1.07493,0.05283,1.07079,1.07952,0.05145,0.84734,1.08418,0.05155,0.67072,1.08918,0.05513,0.53067,1.09314,0.06098,0.41976,1.09601,0.06807,0.33183,1.09874,0.07519,0.26261,1.10413,0.08374,0.20791,1.11146,0.09438,0.16452,1.12036,0.10736,0.13007,1.13351,0.12346,0.10309,1.15195,0.14431,0.08153,1.17403,0.1755,0.06443,1.19492,0.21598,0.05102,1.20579,0.26333,0.04042,1.21416,0.30504,0.03192,1.22882,0.3441,0.02528,1.25365,0.38233,0.01999,1.29092,0.42338,45,98,90
2,8611,20004.453,0.57719,-0.03744,15829.126,0.58207,-0.02154,12516.703,0.58704,-0.00857,9909.4424,0.59074,0.00352,7835.48,0.59544,0.01099,6217.2461,0.602,0.01907,4905.291,0.60855,0.02503,3881.2737,0.61335,0.02942,3070.9827,0.62126,0.03636,2430.7778,0.62855,0.03854,1923.1537,0.63451,0.04186,1522.4358,0.6429,0.04592,1203.8446,0.65028,0.0487,952.86591,0.6584,0.05153,754.27557,0.66614,0.05417,596.71857,0.67402,0.05683,471.96338,0.68237,0.06042,373.20856,0.69139,0.06079,295.47278,0.70126,0.06623,233.87738,0.71169,0.06892,185.05922,0.72107,0.07232,146.35823,0.73196,0.07509,115.77804,0.74501,0.07941,91.6721,0.75778,0.08218,72.51701,0.77324,0.0844,57.36816,0.78966,0.08347,45.3629,0.80589,0.0831,35.93134,0.82223,0.07715,28.40909,0.83465,0.07116,22.48202,0.84785,0.06281,17.79613,0.85647,0.05672,14.06813,0.86209,0.04853,11.1448,0.86917,0.04423,8.81772,0.87462,0.03746,6.97545,0.87645,0.03374,5.5173,0.87859,0.03054,4.36941,0.88293,0.02766,3.45686,0.88528,0.02684,2.73547,0.88754,0.02564,2.16054,0.88937,0.02475,1.70952,0.89231,0.02534,1.35352,0.89365,0.02624,1.07079,0.89618,0.02804,0.84734,0.8992,0.02982,0.67072,0.90218,0.03342,0.53067,0.906,0.03788,0.41976,0.90931,0.04273,0.33183,0.91369,0.04814,0.26261,0.91976,0.0549,0.20791,0.92693,0.06347,0.16452,0.93293,0.07416,0.13007,0.93915,0.08465,0.10309,0.94742,0.0956,0.08153,0.95985,0.10906,0.06443,0.97268,0.12649,0.05102,0.98545,0.14708,0.04042,1.00108,0.16686,0.03192,1.02507,0.18915,0.02528,1.05405,0.2199,0.01999,1.08406,0.25962,45,98,50
2,8610,20004.453,0.58326,-0.0373,15829.126,0.58652,-0.02075,12516.703,0.59197,-0.008,9909.4424,0.59587,0.00225,7835.48,0.60351,0.01152,6217.2461,0.60864,0.01934,4905.291,0.61391,0.02356,3881.2737,0.62015,0.02835,3070.9827,0.6263,0.03381,2430.7778,0.63347,0.03851,1923.1537,0.63988,0.04216,1522.4358,0.64935,0.04563,1203.8446,0.65541,0.0489,952.86591,0.66349,0.05271,754.27557,0.67137,0.05331,596.71857,0.67928,0.05594,471.96338,0.68809,0.05878,373.20856,0.69691,0.06251,295.47278,0.70509,0.06494,233.87738,0.71645,0.06797,185.05922,0.72754,0.0723,146.35823,0.73725,0.0757,115.77804,0.74835,0.07875,91.6721,0.76305,0.0827,72.51701,0.77741,0.08427,57.36816,0.79653,0.08379,45.3629,0.81119,0.08132,35.93134,0.82805,0.07777,28.40909,0.83807,0.07003,22.48202,0.85068,0.06293,17.79613,0.86013,0.0567,14.06813,0.86813,0.04877,11.1448,0.8731,0.04292,8.81772,0.87639,0.03696,6.97545,0.88039,0.03344,5.5173,0.88414,0.03233,4.36941,0.88464,0.02793,3.45686,0.88702,0.02537,2.73547,0.89081,0.02339,2.16054,0.89624,0.02444,1.70952,0.89907,0.02712,1.35352,0.8989,0.03192,1.07079,0.89774,0.03397,0.84734,0.89799,0.03397,0.67072,0.9001,0.03366,0.53067,0.90467,0.03276,0.41976,0.91414,0.03465,0.33183,0.92641,0.04204,0.26261,0.93801,0.05599,0.20791,0.94392,0.07488,0.16452,0.94254,0.09292,0.13007,0.93832,0.105,0.10309,0.93708,0.11083,0.08153,0.94313,0.11276,0.06443,0.93752,0.10045,0.05102,0.97979,0.1241,0.04042,1.0155,0.14242,0.03192,1.05336,0.17798,0.02528,1.08758,0.22844,0.01999,1.10699,0.28337,45,98,40
2,8607,20004.453,0.59785,-0.02591,15829.126,0.60499,-0.01136,12516.703,0.60997,0.00142,9909.4424,0.61519,0.01071,7835.48,0.62341,0.01783,6217.2461,0.62962,0.02541,4905.291,0.63509,0.03048,3881.2737,0.64329,0.03504,3070.9827,0.6509,0.04021,2430.7778,0.65855,0.04523,1923.1537,0.66577,0.04853,1522.4358,0.67226,0.04994,1203.8446,0.68324,0.0539,952.86591,0.69019,0.05784,754.27557,0.70055,0.05868,596.71857,0.70959,0.0626,471.96338,0.71839,0.06426,373.20856,0.72749,0.06953,295.47278,0.73957,0.07037,233.87738,0.74817,0.07526,185.05922,0.75893,0.07878,146.35823,0.7693,0.08247,115.77804,0.78272,0.08777,91.6721,0.79468,0.09357,72.51701,0.80723,0.09815,57.36816,0.82242,0.10653,45.3629,0.83876,0.11469,35.93134,0.85805,0.12123,28.40909,0.88112,0.12732,22.48202,0.90367,0.13109,17.79613,0.92793,0.13287,14.06813,0.95463,0.12982,11.1448,0.97817,0.12388,8.81772,1.00058,0.11617,6.97545,1.02172,0.10615,5.5173,1.03436,0.09705,4.36941,1.04806,0.08645,3.45686,1.0578,0.07623,2.73547,1.06725,0.06706,2.16054,1.07488,0.06287,1.70952,1.07967,0.0596,1.35352,1.08357,0.0569,1.07079,1.08699,0.05434,0.84734,1.09071,0.05413,0.67072,1.09537,0.05559,0.53067,1.10073,0.05881,0.41976,1.10747,0.0637,0.33183,1.11655,0.07351,0.26261,1.12417,0.08933,0.20791,1.12853,0.10698,0.16452,1.13125,0.12485,0.13007,1.13613,0.14035,0.10309,1.14525,0.15668,0.08153,1.15981,0.17545,0.06443,1.18291,0.19794,0.05102,1.21422,0.22373,0.04042,1.26001,0.26748,0.03192,1.30767,0.3383,0.02528,1.33975,0.42832,0.01999,1.35055,0.52068,45,98,10
2,8594,20004.453,0.50254,-0.0187,15829.126,0.50982,-0.00472,12516.703,0.5149,0.00879,9909.4424,0.52422,0.01752,7835.48,0.53032,0.02733,6217.2461,0.53697,0.0343,4905.291,0.54693,0.04168,3881.2737,0.55479,0.04806,3070.9827,0.56212,0.05095,2430.7778,0.57219,0.05881,1923.1537,0.58008,0.06142,1522.4358,0.59222,0.06675,1203.8446,0.60254,0.07217,952.86591,0.6135,0.0768,754.27557,0.62515,0.0812,596.71857,0.63657,0.08527,471.96338,0.65206,0.08914,373.20856,0.66481,0.09394,295.47278,0.67962,0.09718,233.87738,0.69418,0.10154,185.05922,0.70769,0.10472,146.35823,0.72503,0.10884,115.77804,0.73942,0.11499,91.6721,0.75581,0.11985,72.51701,0.77249,0.12636,57.36816,0.79055,0.1319,45.3629,0.81089,0.14194,35.93134,0.83031,0.15028,28.40909,0.85779,0.15932,22.48202,0.88413,0.16846,17.79613,0.91597,0.17332,14.06813,0.94919,0.17567,11.1448,0.98361,0.17451,8.81772,1.0159,0.16569,6.97545,1.04547,0.15282,5.5173,1.07025,0.14321,4.36941,1.09243,0.12465,3.45686,1.11,0.11129,2.73547,1.12277,0.09825,2.16054,1.13372,0.0852,1.70952,1.14231,0.07538,1.35352,1.1483,0.0676,1.07079,1.15388,0.06249,0.84734,1.15863,0.05767,0.67072,1.1628,0.05556,0.53067,1.16789,0.05548,0.41976,1.17236,0.05845,0.33183,1.17602,0.06172,0.26261,1.1814,0.06586,0.20791,1.1884,0.07263,0.16452,1.19673,0.08365,0.13007,1.20328,0.09662,0.10309,1.21081,0.11071,0.08153,1.22327,0.12627,0.06443,1.24077,0.14769,0.05102,1.26034,0.17474,0.04042,1.27899,0.20484,0.03192,1.30322,0.22933,0.02528,1.33923,0.25672,0.01999,1.38597,0.29239,35,97,90
2,8605,20004.453,0.57343,-0.02512,15829.126,0.58023,-0.01237,12516.703,0.58444,0.00259,9909.4424,0.59318,0.01135,7835.48,0.59898,0.01975,6217.2461,0.60552,0.02628,4905.291,0.6143,0.03257,3881.2737,0.62046,0.03804,3070.9827,0.62823,0.04192,2430.7778,0.63585,0.04573,1923.1537,0.64319,0.04893,1522.4358,0.65187,0.05113,1203.8446,0.65921,0.05501,952.86591,0.66786,0.05828,754.27557,0.67805,0.06208,596.71857,0.68655,0.06447,471.96338,0.69638,0.0653,373.20856,0.70569,0.07044,295.47278,0.71644,0.07315,233.87738,0.72757,0.07565,185.05922,0.7388,0.07978,146.35823,0.74903,0.08426,115.77804,0.76097,0.08985,91.6721,0.77402,0.09461,72.51701,0.78513,0.09959,57.36816,0.80088,0.10796,45.3629,0.81781,0.11486,35.93134,0.8384,0.12231,28.40909,0.85947,0.12821,22.48202,0.88573,0.1333,17.79613,0.91072,0.13381,14.06813,0.93572,0.13051,11.1448,0.95941,0.12441,8.81772,0.98345,0.11655,6.97545,1.00231,0.10519,5.5173,1.01645,0.09458,4.36941,1.02953,0.08372,3.45686,1.03856,0.07475,2.73547,1.04603,0.06518,2.16054,1.05331,0.05967,1.70952,1.05879,0.05597,1.35352,1.06267,0.05382,1.07079,1.06551,0.05218,0.84734,1.06928,0.05222,0.67072,1.07306,0.05343,0.53067,1.07744,0.05702,0.41976,1.08216,0.06172,0.33183,1.08906,0.06863,0.26261,1.09738,0.07963,0.20791,1.10574,0.09621,0.16452,1.11116,0.11503,0.13007,1.1161,0.13412,0.10309,1.12386,0.15223,0.08153,1.13747,0.17268,0.06443,1.15459,0.19716,0.05102,1.17664,0.22346,0.04042,1.21041,0.2543,0.03192,1.25682,0.2998,0.02528,1.30446,0.36913,0.01999,1.34135,0.45674,45,97,90
2,8606,20004.453,0.57996,-0.02499,15829.126,0.58623,-0.01132,12516.703,0.59241,0.00084,9909.4424,0.59892,0.01152,7835.48,0.60468,0.019,6217.2461,0.61129,0.02646,4905.291,0.61889,0.0302,3881.2737,0.62602,0.03819,3070.9827,0.63295,0.04063,2430.7778,0.64295,0.04435,1923.1537,0.64788,0.04917,1522.4358,0.65853,0.05236,1203.8446,0.6657,0.0556,952.86591,0.67365,0.05757,754.27557,0.68301,0.06107,596.71857,0.69064,0.06339,471.96338,0.7025,0.0667,373.20856,0.71074,0.06872,295.47278,0.72137,0.07271,233.87738,0.73198,0.07526,185.05922,0.74273,0.07941,146.35823,0.75379,0.08417,115.77804,0.76538,0.08859,91.6721,0.77722,0.09296,72.51701,0.79068,0.1003,57.36816,0.80573,0.10781,45.3629,0.82207,0.1149,35.93134,0.84262,0.12313,28.40909,0.86465,0.12869,22.48202,0.88858,0.13354,17.79613,0.91543,0.13382,14.06813,0.93992,0.13053,11.1448,0.96531,0.12371,8.81772,0.98656,0.11666,6.97545,1.00567,0.10532,5.5173,1.02113,0.09476,4.36941,1.03434,0.08309,3.45686,1.04295,0.07457,2.73547,1.05067,0.06805,2.16054,1.05689,0.06011,1.70952,1.06218,0.05617,1.35352,1.06629,0.05244,1.07079,1.07099,0.05028,0.84734,1.07628,0.05184,0.67072,1.08067,0.05493,0.53067,1.08434,0.06077,0.41976,1.087,0.06734,0.33183,1.09036,0.07367,0.26261,1.09564,0.08214,0.20791,1.10276,0.09289,0.16452,1.11194,0.10587,0.13007,1.12528,0.12107,0.10309,1.1446,0.14257,0.08153,1.16469,0.17479,0.06443,1.18343,0.21518,0.05102,1.19318,0.25786,0.04042,1.20194,0.29609,0.03192,1.22017,0.33196,0.02528,1.2478,0.3706,0.01999,1.28716,0.41174,45,97,90
2,8593,20004.453,0.47543,-0.02743,15829.126,0.4817,-0.01374,12516.703,0.48686,0.00131,9909.4424,0.4932,0.0121,7835.48,0.49955,0.02014,6217.2461,0.50519,0.02794,4905.291,0.51164,0.03571,3881.2737,0.52048,0.04109,3070.9827,0.52897,0.04755,2430.7778,0.53712,0.05285,1923.1537,0.54616,0.05849,1522.4358,0.55513,0.06299,1203.8446,0.56643,0.06567,952.86591,0.57678,0.07144,754.27557,0.58716,0.07706,596.71857,0.60039,0.07945,471.96338,0.61291,0.08476,373.20856,0.62642,0.08748,295.47278,0.63832,0.09062,233.87738,0.6517,0.09378,185.05922,0.66704,0.09733,146.35823,0.68049,0.10164,115.77804,0.69771,0.10579,91.6721,0.71366,0.10875,72.51701,0.73446,0.1123,57.36816,0.75354,0.11462,45.3629,0.77518,0.11621,35.93134,0.79668,0.11172,28.40909,0.81781,0.10905,22.48202,0.83772,0.09979,17.79613,0.8528,0.09112,14.06813,0.867,0.08132,11.1448,0.87787,0.07074,8.81772,0.88658,0.06332,6.97545,0.89341,0.05646,5.5173,0.89779,0.04909,4.36941,0.90203,0.04361,3.45686,0.90747,0.04033,2.73547,0.91086,0.03799,2.16054,0.91389,0.0365,1.70952,0.9175,0.03499,1.35352,0.92073,0.03534,1.07079,0.92414,0.03608,0.84734,0.92702,0.03808,0.67072,0.9307,0.03965,0.53067,0.93515,0.04229,0.41976,0.93907,0.04765,0.33183,0.94344,0.05345,0.26261,0.9489,0.0596,0.20791,0.95566,0.06738,0.16452,0.96419,0.07795,0.13007,0.97304,0.09161,0.10309,0.98052,0.10584,0.08153,0.9886,0.12121,0.06443,1.00039,0.13851,0.05102,1.01808,0.15809,0.04042,1.03594,0.18388,0.03192,1.05542,0.21237,0.02528,1.08273,0.24072,0.01999,1.11992,0.2751,35,97,50
2,8603,20004.453,0.55364,-0.03758,15829.126,0.55954,-0.02183,12516.703,0.56473,-0.00913,9909.4424,0.56961,0.00311,7835.48,0.57382,0.01217,6217.2461,0.5809,0.01944,4905.291,0.58582,0.02603,3881.2737,0.59286,0.03128,3070.9827,0.59866,0.03479,2430.7778,0.60644,0.03832,1923.1537,0.61326,0.04297,1522.4358,0.62148,0.04611,1203.8446,0.62785,0.04822,952.86591,0.6368,0.05188,754.27557,0.64376,0.05422,596.71857,0.65273,0.05733,471.96338,0.66131,0.05868,373.20856,0.67142,0.06275,295.47278,0.68111,0.0652,233.87738,0.69149,0.06905,185.05922,0.70081,0.07291,146.35823,0.71216,0.07618,115.77804,0.72496,0.08046,91.6721,0.73879,0.08212,72.51701,0.75616,0.08683,57.36816,0.77121,0.08435,45.3629,0.78901,0.0849,35.93134,0.80513,0.08065,28.40909,0.81885,0.07408,22.48202,0.8297,0.0665,17.79613,0.84,0.05951,14.06813,0.84757,0.0514,11.1448,0.85252,0.04563,8.81772,0.85758,0.03944,6.97545,0.86121,0.03411,5.5173,0.86447,0.03158,4.36941,0.86756,0.02836,3.45686,0.86991,0.02677,2.73547,0.87226,0.0249,2.16054,0.87453,0.02621,1.70952,0.87646,0.02628,1.35352,0.87926,0.02678,1.07079,0.88181,0.0288,0.84734,0.88392,0.0313,0.67072,0.88692,0.03441,0.53067,0.8906,0.03794,0.41976,0.89498,0.04304,0.33183,0.89933,0.04935,0.26261,0.90408,0.0559,0.20791,0.91017,0.06354,0.16452,0.91898,0.07248,0.13007,0.92787,0.08506,0.10309,0.93569,0.09916,0.08153,0.94397,0.11415,0.06443,0.95535,0.13038,0.05102,0.97149,0.14677,0.04042,0.98948,0.16981,0.03192,1.00862,0.19553,0.02528,1.03264,0.22077,0.01999,1.06749,0.25089,45,97,50
2,8604,20004.453,0.55719,-0.0361,15829.126,0.56113,-0.02119,12516.703,0.56696,-0.00872,9909.4424,0.5727,0.0017,7835.48,0.57752,0.01065,6217.2461,0.5825,0.01799,4905.291,0.58877,0.02507,3881.2737,0.59745,0.03045,3070.9827,0.60053,0.03482,2430.7778,0.60849,0.0393,1923.1537,0.61573,0.04215,1522.4358,0.62362,0.04524,1203.8446,0.63212,0.04785,952.86591,0.63989,0.0519,754.27557,0.64691,0.05463,596.71857,0.65527,0.05783,471.96338,0.66447,0.05878,373.20856,0.6735,0.06317,295.47278,0.68423,0.06549,233.87738,0.69357,0.06925,185.05922,0.7029,0.07139,146.35823,0.71444,0.07633,115.77804,0.72839,0.0806,91.6721,0.7406,0.08227,72.51701,0.75838,0.08427,57.36816,0.77305,0.08333,45.3629,0.78829,0.08269,35.93134,0.80485,0.07908,28.40909,0.8181,0.07277,22.48202,0.83163,0.06555,17.79613,0.84041,0.05804,14.06813,0.84766,0.05057,11.1448,0.85394,0.04612,8.81772,0.85837,0.03907,6.97545,0.86223,0.03433,5.5173,0.86474,0.03102,4.36941,0.86759,0.02815,3.45686,0.87001,0.02647,2.73547,0.87203,0.02535,2.16054,0.87469,0.02587,1.70952,0.87653,0.0262,1.35352,0.87816,0.02656,1.07079,0.8813,0.02842,0.84734,0.88454,0.03113,0.67072,0.88717,0.03446,0.53067,0.89001,0.03814,0.41976,0.89388,0.04247,0.33183,0.8986,0.04841,0.26261,0.90402,0.05577,0.20791,0.9097,0.06391,0.16452,0.91686,0.07232,0.13007,0.92658,0.08255,0.10309,0.93667,0.09639,0.08153,0.94684,0.11376,0.06443,0.95676,0.13221,0.05102,0.96876,0.14853,0.04042,0.98694,0.16869,0.03192,1.00881,0.19444,0.02528,1.03043,0.22218,0.01999,1.05896,0.25206,45,97,50
2,8592,20004.453,0.47637,-0.02897,15829.126,0.48149,-0.01244,12516.703,0.4866,0.00229,9909.4424,0.49247,0.01202,7835.48,0.49944,0.02119,6217.2461,0.50541,0.02801,4905.291,0.5129,0.0351,3881.2737,0.52017,0.04125,3070.9827,0.52805,0.04662,2430.7778,0.53696,0.0521,1923.1537,0.54686,0.05761,1522.4358,0.55638,0.06198,1203.8446,0.56627,0.06577,952.86591,0.57684,0.07155,754.27557,0.58829,0.07681,596.71857,0.60039,0.0796,471.96338,0.61182,0.08257,373.20856,0.62456,0.08651,295.47278,0.63756,0.09014,233.87738,0.65322,0.09261,185.05922,0.66712,0.09779,146.35823,0.68125,0.10216,115.77804,0.69677,0.10372,91.6721,0.71518,0.10806,72.51701,0.73315,0.11221,57.36816,0.75329,0.11366,45.3629,0.77376,0.11504,35.93134,0.79604,0.11224,28.40909,0.8171,0.10716,22.48202,0.83509,0.09807,17.79613,0.85177,0.09024,14.06813,0.86592,0.07948,11.1448,0.87591,0.07042,8.81772,0.88523,0.06242,6.97545,0.89048,0.05845,5.5173,0.89432,0.04906,4.36941,0.90005,0.04377,3.45686,0.90658,0.04054,2.73547,0.91199,0.04001,2.16054,0.91514,0.03994,1.70952,0.91497,0.04066,1.35352,0.91509,0.03811,1.07079,0.91799,0.03594,0.84734,0.92372,0.03338,0.67072,0.93216,0.0337,0.53067,0.94313,0.03826,0.41976,0.95304,0.05027,0.33183,0.95714,0.06709,0.26261,0.95412,0.08247,0.20791,0.94872,0.09127,0.16452,0.94531,0.09362,0.13007,0.95042,0.09152,0.10309,0.96625,0.09201,0.08153,0.99059,0.09855,0.06443,1.01997,0.11879,0.05102,1.05494,0.15137,0.04042,1.08057,0.20111,0.03192,1.09143,0.25639,0.02528,1.09002,0.30032,0.01999,1.09434,0.32761,35,97,40
2,8601,20004.453,0.55983,-0.03606,15829.126,0.5644,-0.02077,12516.703,0.56811,-0.00793,9909.4424,0.57501,0.00263,7835.48,0.58009,0.01039,6217.2461,0.5848,0.018,4905.291,0.59227,0.02504,3881.2737,0.59753,0.03051,3070.9827,0.60438,0.03585,2430.7778,0.61138,0.03848,1923.1537,0.61818,0.04117,1522.4358,0.62665,0.04523,1203.8446,0.63306,0.04946,952.86591,0.64237,0.05116,754.27557,0.64903,0.0555,596.71857,0.65837,0.05837,471.96338,0.66714,0.05934,373.20856,0.67683,0.06421,295.47278,0.685,0.06574,233.87738,0.69543,0.0691,185.05922,0.70578,0.07315,146.35823,0.71693,0.07767,115.77804,0.73013,0.0803,91.6721,0.74354,0.08306,72.51701,0.75958,0.08516,57.36816,0.77618,0.08598,45.3629,0.79234,0.08389,35.93134,0.80836,0.07911,28.40909,0.82193,0.07378,22.48202,0.83568,0.06582,17.79613,0.8441,0.05865,14.06813,0.85105,0.05101,11.1448,0.8576,0.04378,8.81772,0.86075,0.03935,6.97545,0.86591,0.03425,5.5173,0.86804,0.03067,4.36941,0.87108,0.0302,3.45686,0.87232,0.02899,2.73547,0.87281,0.02701,2.16054,0.87583,0.02469,1.70952,0.88024,0.02374,1.35352,0.88588,0.02484,1.07079,0.89128,0.02931,0.84734,0.89396,0.03678,0.67072,0.89384,0.044,0.53067,0.89142,0.04829,0.41976,0.88969,0.04954,0.33183,0.89292,0.04885,0.26261,0.90139,0.04884,0.20791,0.91546,0.05249,0.16452,0.93346,0.06352,0.13007,0.95018,0.08363,0.10309,0.96024,0.11053,0.08153,0.96212,0.13785,0.06443,0.96141,0.16063,0.05102,0.96014,0.17155,0.04042,0.97042,0.17929,0.03192,0.99303,0.18969,0.02528,1.0254,0.20565,0.01999,1.07051,0.23038,45,97,40
